codigo,item,rubro,subrubro,deposito,stock,precioLista,precioTransfer,precioSImp,precio3cuotas,fotos,talles,bordados,descripcion,textiles
L-WW-PAN-JFL7,Jean Flow Hombre Lavado Oscuro 48,PRODUCTO WORKWEAR,PANTALON,ECOMMERCE,38,"$55,990.00","$47,591.50","$46,272.73","$18,663.33",pantalon-jean-flow-hombre/pantalon-jean-flow-hombre-oscuro-1,pantalon-jean-flow-hombre.jpg,pantalon-jean.jpg,"Pantalón corte jean regular, clásico y cómodo, ideal para uso diario o uniforme casual. Diseñado con costuras a contratono en color cobre y avíos metálicos que realzan su estilo tradicional. Confeccionado en denim con spandex color azul, que aporta elasticidad, resistencia y confort en cada movimiento. Una prenda versátil, durable y con un calce perfecto.",DENIM C/SPANDEX ATENEA - 81%ALGOGÓN / 17% POLIESTER / 2% ELASTANO
L-WW-PAN-JFL8,Jean Flow Hombre Lavado Oscuro 50,PRODUCTO WORKWEAR,PANTALON,ECOMMERCE,30,"$55,990.00","$47,591.50","$46,272.73","$18,663.33",pantalon-jean-flow-hombre/pantalon-jean-flow-hombre-oscuro-1,pantalon-jean-flow-hombre.jpg,pantalon-jean.jpg,"Pantalón corte jean regular, clásico y cómodo, ideal para uso diario o uniforme casual. Diseñado con costuras a contratono en color cobre y avíos metálicos que realzan su estilo tradicional. Confeccionado en denim con spandex color azul, que aporta elasticidad, resistencia y confort en cada movimiento. Una prenda versátil, durable y con un calce perfecto.",DENIM C/SPANDEX ATENEA - 81%ALGOGÓN / 17% POLIESTER / 2% ELASTANO
L-WW-PAN-JFL9,Jean Flow Hombre Lavado Oscuro 52,PRODUCTO WORKWEAR,PANTALON,ECOMMERCE,19,"$55,990.00","$47,591.50","$46,272.73","$18,663.33",pantalon-jean-flow-hombre/pantalon-jean-flow-hombre-oscuro-1,pantalon-jean-flow-hombre.jpg,pantalon-jean.jpg,"Pantalón corte jean regular, clásico y cómodo, ideal para uso diario o uniforme casual. Diseñado con costuras a contratono en color cobre y avíos metálicos que realzan su estilo tradicional. Confeccionado en denim con spandex color azul, que aporta elasticidad, resistencia y confort en cada movimiento. Una prenda versátil, durable y con un calce perfecto.",DENIM C/SPANDEX ATENEA - 81%ALGOGÓN / 17% POLIESTER / 2% ELASTANO
L-WW-REM-BASS20,Remera Base Unisex Azul Marino 2XL,PRODUCTO WORKWEAR,REMERA,ECOMMERCE,20,"$19,990.00","$16,991.50","$16,520.66","$6,663.33",remera-base-unisex/remera-base-unisex-azulmarino-1,remera-base-unisex.jpg,superiores.jpg,"Remera manga corta unisex con cuello base y rib a tono, diseñada para un calce cómodo y versátil. Incluye tapacostura reforzado de hombro a hombro, que mejora la durabilidad y el acabado. Confeccionada en jersey peinado 24/1, una tela suave, fresca y de excelente calidad. Ideal para uso diario o como prenda base en uniformes empresariales.",JERSEY PEINADO 24/1 -  100% ALGODÓN
L-WW-REM-BASS52,Remera Base Unisex Azul Marino 2XS,PRODUCTO WORKWEAR,REMERA,ECOMMERCE,9,"$19,990.00","$16,991.50","$16,520.66","$6,663.33",remera-base-unisex/remera-base-unisex-azulmarino-1,remera-base-unisex.jpg,superiores.jpg,"Remera manga corta unisex con cuello base y rib a tono, diseñada para un calce cómodo y versátil. Incluye tapacostura reforzado de hombro a hombro, que mejora la durabilidad y el acabado. Confeccionada en jersey peinado 24/1, una tela suave, fresca y de excelente calidad. Ideal para uso diario o como prenda base en uniformes empresariales.",JERSEY PEINADO 24/1 -  100% ALGODÓN
L-WW-REM-BASS21,Remera Base Unisex Azul Marino 3XL,PRODUCTO WORKWEAR,REMERA,ECOMMERCE,10,"$19,990.00","$16,991.50","$16,520.66","$6,663.33",remera-base-unisex/remera-base-unisex-azulmarino-1,remera-base-unisex.jpg,superiores.jpg,"Remera manga corta unisex con cuello base y rib a tono, diseñada para un calce cómodo y versátil. Incluye tapacostura reforzado de hombro a hombro, que mejora la durabilidad y el acabado. Confeccionada en jersey peinado 24/1, una tela suave, fresca y de excelente calidad. Ideal para uso diario o como prenda base en uniformes empresariales.",JERSEY PEINADO 24/1 -  100% ALGODÓN
L-WW-REM-BASS18,Remera Base Unisex Azul Marino L,PRODUCTO WORKWEAR,REMERA,ECOMMERCE,30,"$19,990.00","$16,991.50","$16,520.66","$6,663.33",remera-base-unisex/remera-base-unisex-azulmarino-1,remera-base-unisex.jpg,superiores.jpg,"Remera manga corta unisex con cuello base y rib a tono, diseñada para un calce cómodo y versátil. Incluye tapacostura reforzado de hombro a hombro, que mejora la durabilidad y el acabado. Confeccionada en jersey peinado 24/1, una tela suave, fresca y de excelente calidad. Ideal para uso diario o como prenda base en uniformes empresariales.",JERSEY PEINADO 24/1 -  100% ALGODÓN
L-WW-REM-BASS17,Remera Base Unisex Azul Marino M,PRODUCTO WORKWEAR,REMERA,ECOMMERCE,30,"$19,990.00","$16,991.50","$16,520.66","$6,663.33",remera-base-unisex/remera-base-unisex-azulmarino-1,remera-base-unisex.jpg,superiores.jpg,"Remera manga corta unisex con cuello base y rib a tono, diseñada para un calce cómodo y versátil. Incluye tapacostura reforzado de hombro a hombro, que mejora la durabilidad y el acabado. Confeccionada en jersey peinado 24/1, una tela suave, fresca y de excelente calidad. Ideal para uso diario o como prenda base en uniformes empresariales.",JERSEY PEINADO 24/1 -  100% ALGODÓN
L-WW-REM-BASS16,Remera Base Unisex Azul Marino S,PRODUCTO WORKWEAR,REMERA,ECOMMERCE,20,"$19,990.00","$16,991.50","$16,520.66","$6,663.33",remera-base-unisex/remera-base-unisex-azulmarino-1,remera-base-unisex.jpg,superiores.jpg,"Remera manga corta unisex con cuello base y rib a tono, diseñada para un calce cómodo y versátil. Incluye tapacostura reforzado de hombro a hombro, que mejora la durabilidad y el acabado. Confeccionada en jersey peinado 24/1, una tela suave, fresca y de excelente calidad. Ideal para uso diario o como prenda base en uniformes empresariales.",JERSEY PEINADO 24/1 -  100% ALGODÓN
L-WW-REM-BASS19,Remera Base Unisex Azul Marino XL,PRODUCTO WORKWEAR,REMERA,ECOMMERCE,30,"$19,990.00","$16,991.50","$16,520.66","$6,663.33",remera-base-unisex/remera-base-unisex-azulmarino-1,remera-base-unisex.jpg,superiores.jpg,"Remera manga corta unisex con cuello base y rib a tono, diseñada para un calce cómodo y versátil. Incluye tapacostura reforzado de hombro a hombro, que mejora la durabilidad y el acabado. Confeccionada en jersey peinado 24/1, una tela suave, fresca y de excelente calidad. Ideal para uso diario o como prenda base en uniformes empresariales.",JERSEY PEINADO 24/1 -  100% ALGODÓN
L-WW-REM-BASS15,Remera Base Unisex Azul Marino XS,PRODUCTO WORKWEAR,REMERA,ECOMMERCE,10,"$19,990.00","$16,991.50","$16,520.66","$6,663.33",remera-base-unisex/remera-base-unisex-azulmarino-1,remera-base-unisex.jpg,superiores.jpg,"Remera manga corta unisex con cuello base y rib a tono, diseñada para un calce cómodo y versátil. Incluye tapacostura reforzado de hombro a hombro, que mejora la durabilidad y el acabado. Confeccionada en jersey peinado 24/1, una tela suave, fresca y de excelente calidad. Ideal para uso diario o como prenda base en uniformes empresariales.",JERSEY PEINADO 24/1 -  100% ALGODÓN
L-WW-REM-BASS34,Remera Base Unisex Blanco 2XL,PRODUCTO WORKWEAR,REMERA,ECOMMERCE,8,"$19,990.00","$16,991.50","$16,520.66","$6,663.33",remera-base-unisex/remera-base-unisex-blanco-1,remera-base-unisex.jpg,superiores.jpg,"Remera manga corta unisex con cuello base y rib a tono, diseñada para un calce cómodo y versátil. Incluye tapacostura reforzado de hombro a hombro, que mejora la durabilidad y el acabado. Confeccionada en jersey peinado 24/1, una tela suave, fresca y de excelente calidad. Ideal para uso diario o como prenda base en uniformes empresariales.",JERSEY PEINADO 24/1 -  100% ALGODÓN
L-WW-REM-BASS53,Remera Base Unisex Blanco 2XS,PRODUCTO WORKWEAR,REMERA,ECOMMERCE,6,"$19,990.00","$16,991.50","$16,520.66","$6,663.33",remera-base-unisex/remera-base-unisex-blanco-1,remera-base-unisex.jpg,superiores.jpg,"Remera manga corta unisex con cuello base y rib a tono, diseñada para un calce cómodo y versátil. Incluye tapacostura reforzado de hombro a hombro, que mejora la durabilidad y el acabado. Confeccionada en jersey peinado 24/1, una tela suave, fresca y de excelente calidad. Ideal para uso diario o como prenda base en uniformes empresariales.",JERSEY PEINADO 24/1 -  100% ALGODÓN
L-WW-REM-BASS35,Remera Base Unisex Blanco 3XL,PRODUCTO WORKWEAR,REMERA,ECOMMERCE,6,"$19,990.00","$16,991.50","$16,520.66","$6,663.33",remera-base-unisex/remera-base-unisex-blanco-1,remera-base-unisex.jpg,superiores.jpg,"Remera manga corta unisex con cuello base y rib a tono, diseñada para un calce cómodo y versátil. Incluye tapacostura reforzado de hombro a hombro, que mejora la durabilidad y el acabado. Confeccionada en jersey peinado 24/1, una tela suave, fresca y de excelente calidad. Ideal para uso diario o como prenda base en uniformes empresariales.",JERSEY PEINADO 24/1 -  100% ALGODÓN
L-WW-REM-BASS32,Remera Base Unisex Blanco L,PRODUCTO WORKWEAR,REMERA,ECOMMERCE,6,"$19,990.00","$16,991.50","$16,520.66","$6,663.33",remera-base-unisex/remera-base-unisex-blanco-1,remera-base-unisex.jpg,superiores.jpg,"Remera manga corta unisex con cuello base y rib a tono, diseñada para un calce cómodo y versátil. Incluye tapacostura reforzado de hombro a hombro, que mejora la durabilidad y el acabado. Confeccionada en jersey peinado 24/1, una tela suave, fresca y de excelente calidad. Ideal para uso diario o como prenda base en uniformes empresariales.",JERSEY PEINADO 24/1 -  100% ALGODÓN
L-WW-REM-BASS31,Remera Base Unisex Blanco M,PRODUCTO WORKWEAR,REMERA,ECOMMERCE,16,"$19,990.00","$16,991.50","$16,520.66","$6,663.33",remera-base-unisex/remera-base-unisex-blanco-1,remera-base-unisex.jpg,superiores.jpg,"Remera manga corta unisex con cuello base y rib a tono, diseñada para un calce cómodo y versátil. Incluye tapacostura reforzado de hombro a hombro, que mejora la durabilidad y el acabado. Confeccionada en jersey peinado 24/1, una tela suave, fresca y de excelente calidad. Ideal para uso diario o como prenda base en uniformes empresariales.",JERSEY PEINADO 24/1 -  100% ALGODÓN
L-WW-REM-BASS30,Remera Base Unisex Blanco S,PRODUCTO WORKWEAR,REMERA,ECOMMERCE,10,"$19,990.00","$16,991.50","$16,520.66","$6,663.33",remera-base-unisex/remera-base-unisex-blanco-1,remera-base-unisex.jpg,superiores.jpg,"Remera manga corta unisex con cuello base y rib a tono, diseñada para un calce cómodo y versátil. Incluye tapacostura reforzado de hombro a hombro, que mejora la durabilidad y el acabado. Confeccionada en jersey peinado 24/1, una tela suave, fresca y de excelente calidad. Ideal para uso diario o como prenda base en uniformes empresariales.",JERSEY PEINADO 24/1 -  100% ALGODÓN
L-WW-REM-BASS33,Remera Base Unisex Blanco XL,PRODUCTO WORKWEAR,REMERA,ECOMMERCE,16,"$19,990.00","$16,991.50","$16,520.66","$6,663.33",remera-base-unisex/remera-base-unisex-blanco-1,remera-base-unisex.jpg,superiores.jpg,"Remera manga corta unisex con cuello base y rib a tono, diseñada para un calce cómodo y versátil. Incluye tapacostura reforzado de hombro a hombro, que mejora la durabilidad y el acabado. Confeccionada en jersey peinado 24/1, una tela suave, fresca y de excelente calidad. Ideal para uso diario o como prenda base en uniformes empresariales.",JERSEY PEINADO 24/1 -  100% ALGODÓN
L-WW-REM-BASS29,Remera Base Unisex Blanco XS,PRODUCTO WORKWEAR,REMERA,ECOMMERCE,6,"$19,990.00","$16,991.50","$16,520.66","$6,663.33",remera-base-unisex/remera-base-unisex-blanco-1,remera-base-unisex.jpg,superiores.jpg,"Remera manga corta unisex con cuello base y rib a tono, diseñada para un calce cómodo y versátil. Incluye tapacostura reforzado de hombro a hombro, que mejora la durabilidad y el acabado. Confeccionada en jersey peinado 24/1, una tela suave, fresca y de excelente calidad. Ideal para uso diario o como prenda base en uniformes empresariales.",JERSEY PEINADO 24/1 -  100% ALGODÓN
L-WW-REM-BASS13,Remera Base Unisex Gris Melange 2XL,PRODUCTO WORKWEAR,REMERA,ECOMMERCE,20,"$19,990.00","$16,991.50","$16,520.66","$6,663.33",remera-base-unisex/remera-base-unisex-grismelange-1,remera-base-unisex.jpg,superiores.jpg,"Remera manga corta unisex con cuello base y rib a tono, diseñada para un calce cómodo y versátil. Incluye tapacostura reforzado de hombro a hombro, que mejora la durabilidad y el acabado. Confeccionada en jersey peinado 24/1, una tela suave, fresca y de excelente calidad. Ideal para uso diario o como prenda base en uniformes empresariales.",JERSEY PEINADO 24/1 -  100% ALGODÓN
L-WW-REM-BASS48,Remera Base Unisex Gris Melange 2XS,PRODUCTO WORKWEAR,REMERA,ECOMMERCE,10,"$19,990.00","$16,991.50","$16,520.66","$6,663.33",remera-base-unisex/remera-base-unisex-grismelange-1,remera-base-unisex.jpg,superiores.jpg,"Remera manga corta unisex con cuello base y rib a tono, diseñada para un calce cómodo y versátil. Incluye tapacostura reforzado de hombro a hombro, que mejora la durabilidad y el acabado. Confeccionada en jersey peinado 24/1, una tela suave, fresca y de excelente calidad. Ideal para uso diario o como prenda base en uniformes empresariales.",JERSEY PEINADO 24/1 -  100% ALGODÓN
L-WW-REM-BASS14,Remera Base Unisex Gris Melange 3XL,PRODUCTO WORKWEAR,REMERA,ECOMMERCE,10,"$19,990.00","$16,991.50","$16,520.66","$6,663.33",remera-base-unisex/remera-base-unisex-grismelange-1,remera-base-unisex.jpg,superiores.jpg,"Remera manga corta unisex con cuello base y rib a tono, diseñada para un calce cómodo y versátil. Incluye tapacostura reforzado de hombro a hombro, que mejora la durabilidad y el acabado. Confeccionada en jersey peinado 24/1, una tela suave, fresca y de excelente calidad. Ideal para uso diario o como prenda base en uniformes empresariales.",JERSEY PEINADO 24/1 -  100% ALGODÓN
L-WW-REM-BASS11,Remera Base Unisex Gris Melange L,PRODUCTO WORKWEAR,REMERA,ECOMMERCE,29,"$19,990.00","$16,991.50","$16,520.66","$6,663.33",remera-base-unisex/remera-base-unisex-grismelange-1,remera-base-unisex.jpg,superiores.jpg,"Remera manga corta unisex con cuello base y rib a tono, diseñada para un calce cómodo y versátil. Incluye tapacostura reforzado de hombro a hombro, que mejora la durabilidad y el acabado. Confeccionada en jersey peinado 24/1, una tela suave, fresca y de excelente calidad. Ideal para uso diario o como prenda base en uniformes empresariales.",JERSEY PEINADO 24/1 -  100% ALGODÓN
L-WW-REM-BASS10,Remera Base Unisex Gris Melange M,PRODUCTO WORKWEAR,REMERA,ECOMMERCE,29,"$19,990.00","$16,991.50","$16,520.66","$6,663.33",remera-base-unisex/remera-base-unisex-grismelange-1,remera-base-unisex.jpg,superiores.jpg,"Remera manga corta unisex con cuello base y rib a tono, diseñada para un calce cómodo y versátil. Incluye tapacostura reforzado de hombro a hombro, que mejora la durabilidad y el acabado. Confeccionada en jersey peinado 24/1, una tela suave, fresca y de excelente calidad. Ideal para uso diario o como prenda base en uniformes empresariales.",JERSEY PEINADO 24/1 -  100% ALGODÓN
L-WW-REM-BASS9,Remera Base Unisex Gris Melange S,PRODUCTO WORKWEAR,REMERA,ECOMMERCE,20,"$19,990.00","$16,991.50","$16,520.66","$6,663.33",remera-base-unisex/remera-base-unisex-grismelange-1,remera-base-unisex.jpg,superiores.jpg,"Remera manga corta unisex con cuello base y rib a tono, diseñada para un calce cómodo y versátil. Incluye tapacostura reforzado de hombro a hombro, que mejora la durabilidad y el acabado. Confeccionada en jersey peinado 24/1, una tela suave, fresca y de excelente calidad. Ideal para uso diario o como prenda base en uniformes empresariales.",JERSEY PEINADO 24/1 -  100% ALGODÓN
L-WW-REM-BASS12,Remera Base Unisex Gris Melange XL,PRODUCTO WORKWEAR,REMERA,ECOMMERCE,30,"$19,990.00","$16,991.50","$16,520.66","$6,663.33",remera-base-unisex/remera-base-unisex-grismelange-1,remera-base-unisex.jpg,superiores.jpg,"Remera manga corta unisex con cuello base y rib a tono, diseñada para un calce cómodo y versátil. Incluye tapacostura reforzado de hombro a hombro, que mejora la durabilidad y el acabado. Confeccionada en jersey peinado 24/1, una tela suave, fresca y de excelente calidad. Ideal para uso diario o como prenda base en uniformes empresariales.",JERSEY PEINADO 24/1 -  100% ALGODÓN
L-WW-REM-BASS8,Remera Base Unisex Gris Melange XS,PRODUCTO WORKWEAR,REMERA,ECOMMERCE,10,"$19,990.00","$16,991.50","$16,520.66","$6,663.33",remera-base-unisex/remera-base-unisex-grismelange-1,remera-base-unisex.jpg,superiores.jpg,"Remera manga corta unisex con cuello base y rib a tono, diseñada para un calce cómodo y versátil. Incluye tapacostura reforzado de hombro a hombro, que mejora la durabilidad y el acabado. Confeccionada en jersey peinado 24/1, una tela suave, fresca y de excelente calidad. Ideal para uso diario o como prenda base en uniformes empresariales.",JERSEY PEINADO 24/1 -  100% ALGODÓN
L-WW-REM-BASS27,Remera Base Unisex Negro 2XL,PRODUCTO WORKWEAR,REMERA,ECOMMERCE,20,"$19,990.00","$16,991.50","$16,520.66","$6,663.33",remera-base-unisex/remera-base-unisex-negro-1,remera-base-unisex.jpg,superiores.jpg,"Remera manga corta unisex con cuello base y rib a tono, diseñada para un calce cómodo y versátil. Incluye tapacostura reforzado de hombro a hombro, que mejora la durabilidad y el acabado. Confeccionada en jersey peinado 24/1, una tela suave, fresca y de excelente calidad. Ideal para uso diario o como prenda base en uniformes empresariales.",JERSEY PEINADO 24/1 -  100% ALGODÓN
L-WW-REM-BASS49,Remera Base Unisex Negro 2XS,PRODUCTO WORKWEAR,REMERA,ECOMMERCE,9,"$19,990.00","$16,991.50","$16,520.66","$6,663.33",remera-base-unisex/remera-base-unisex-negro-1,remera-base-unisex.jpg,superiores.jpg,"Remera manga corta unisex con cuello base y rib a tono, diseñada para un calce cómodo y versátil. Incluye tapacostura reforzado de hombro a hombro, que mejora la durabilidad y el acabado. Confeccionada en jersey peinado 24/1, una tela suave, fresca y de excelente calidad. Ideal para uso diario o como prenda base en uniformes empresariales.",JERSEY PEINADO 24/1 -  100% ALGODÓN
L-WW-REM-BASS28,Remera Base Unisex Negro 3XL,PRODUCTO WORKWEAR,REMERA,ECOMMERCE,10,"$19,990.00","$16,991.50","$16,520.66","$6,663.33",remera-base-unisex/remera-base-unisex-negro-1,remera-base-unisex.jpg,superiores.jpg,"Remera manga corta unisex con cuello base y rib a tono, diseñada para un calce cómodo y versátil. Incluye tapacostura reforzado de hombro a hombro, que mejora la durabilidad y el acabado. Confeccionada en jersey peinado 24/1, una tela suave, fresca y de excelente calidad. Ideal para uso diario o como prenda base en uniformes empresariales.",JERSEY PEINADO 24/1 -  100% ALGODÓN
L-WW-REM-BASS25,Remera Base Unisex Negro L,PRODUCTO WORKWEAR,REMERA,ECOMMERCE,30,"$19,990.00","$16,991.50","$16,520.66","$6,663.33",remera-base-unisex/remera-base-unisex-negro-1,remera-base-unisex.jpg,superiores.jpg,"Remera manga corta unisex con cuello base y rib a tono, diseñada para un calce cómodo y versátil. Incluye tapacostura reforzado de hombro a hombro, que mejora la durabilidad y el acabado. Confeccionada en jersey peinado 24/1, una tela suave, fresca y de excelente calidad. Ideal para uso diario o como prenda base en uniformes empresariales.",JERSEY PEINADO 24/1 -  100% ALGODÓN
L-WW-REM-BASS24,Remera Base Unisex Negro M,PRODUCTO WORKWEAR,REMERA,ECOMMERCE,29,"$19,990.00","$16,991.50","$16,520.66","$6,663.33",remera-base-unisex/remera-base-unisex-negro-1,remera-base-unisex.jpg,superiores.jpg,"Remera manga corta unisex con cuello base y rib a tono, diseñada para un calce cómodo y versátil. Incluye tapacostura reforzado de hombro a hombro, que mejora la durabilidad y el acabado. Confeccionada en jersey peinado 24/1, una tela suave, fresca y de excelente calidad. Ideal para uso diario o como prenda base en uniformes empresariales.",JERSEY PEINADO 24/1 -  100% ALGODÓN
L-WW-REM-BASS23,Remera Base Unisex Negro S,PRODUCTO WORKWEAR,REMERA,ECOMMERCE,20,"$19,990.00","$16,991.50","$16,520.66","$6,663.33",remera-base-unisex/remera-base-unisex-negro-1,remera-base-unisex.jpg,superiores.jpg,"Remera manga corta unisex con cuello base y rib a tono, diseñada para un calce cómodo y versátil. Incluye tapacostura reforzado de hombro a hombro, que mejora la durabilidad y el acabado. Confeccionada en jersey peinado 24/1, una tela suave, fresca y de excelente calidad. Ideal para uso diario o como prenda base en uniformes empresariales.",JERSEY PEINADO 24/1 -  100% ALGODÓN
L-WW-REM-BASS26,Remera Base Unisex Negro XL,PRODUCTO WORKWEAR,REMERA,ECOMMERCE,30,"$19,990.00","$16,991.50","$16,520.66","$6,663.33",remera-base-unisex/remera-base-unisex-negro-1,remera-base-unisex.jpg,superiores.jpg,"Remera manga corta unisex con cuello base y rib a tono, diseñada para un calce cómodo y versátil. Incluye tapacostura reforzado de hombro a hombro, que mejora la durabilidad y el acabado. Confeccionada en jersey peinado 24/1, una tela suave, fresca y de excelente calidad. Ideal para uso diario o como prenda base en uniformes empresariales.",JERSEY PEINADO 24/1 -  100% ALGODÓN
L-WW-REM-BASS22,Remera Base Unisex Negro XS,PRODUCTO WORKWEAR,REMERA,ECOMMERCE,10,"$19,990.00","$16,991.50","$16,520.66","$6,663.33",remera-base-unisex/remera-base-unisex-negro-1,remera-base-unisex.jpg,superiores.jpg,"Remera manga corta unisex con cuello base y rib a tono, diseñada para un calce cómodo y versátil. Incluye tapacostura reforzado de hombro a hombro, que mejora la durabilidad y el acabado. Confeccionada en jersey peinado 24/1, una tela suave, fresca y de excelente calidad. Ideal para uso diario o como prenda base en uniformes empresariales.",JERSEY PEINADO 24/1 -  100% ALGODÓN
L-OF-REM-GEN18,Remera Gentle Dama BLANCO 2XL,PRODUCTO OFFICE,REMERA,ECOMMERCE,5,"$23,990.00","$20,391.50","$19,826.45","$7,996.67",remera-gentle-dama/remera-gentle-dama-blanco-1,remera-gentle-dama.jpg,superiores.jpg,"Remera manga corta de dama, con escote en V con rib a tono y corte entallado que realza la silueta. Cuenta con tapacostura interno a tono y largo a la cadera, brindando comodidad y un calce femenino. Confeccionada en jersey 30/1, una tela suave, liviana y de excelente calidad. Ideal para combinar con cualuier prenda de la linea basics y con sastrería. ",JERSEY PEINADO 30/1 -  100% ALGODÓN
L-OF-REM-GEN19,Remera Gentle Dama BLANCO 3XL,PRODUCTO OFFICE,REMERA,ECOMMERCE,3,"$23,990.00","$20,391.50","$19,826.45","$7,996.67",remera-gentle-dama/remera-gentle-dama-blanco-1,remera-gentle-dama.jpg,superiores.jpg,"Remera manga corta de dama, con escote en V con rib a tono y corte entallado que realza la silueta. Cuenta con tapacostura interno a tono y largo a la cadera, brindando comodidad y un calce femenino. Confeccionada en jersey 30/1, una tela suave, liviana y de excelente calidad. Ideal para combinar con cualuier prenda de la linea basics y con sastrería. ",JERSEY PEINADO 30/1 -  100% ALGODÓN
L-OF-REM-GEN16,Remera Gentle Dama BLANCO L,PRODUCTO OFFICE,REMERA,ECOMMERCE,4,"$23,990.00","$20,391.50","$19,826.45","$7,996.67",remera-gentle-dama/remera-gentle-dama-blanco-1,remera-gentle-dama.jpg,superiores.jpg,"Remera manga corta de dama, con escote en V con rib a tono y corte entallado que realza la silueta. Cuenta con tapacostura interno a tono y largo a la cadera, brindando comodidad y un calce femenino. Confeccionada en jersey 30/1, una tela suave, liviana y de excelente calidad. Ideal para combinar con cualuier prenda de la linea basics y con sastrería. ",JERSEY PEINADO 30/1 -  100% ALGODÓN
L-OF-REM-GEN15,Remera Gentle Dama BLANCO M,PRODUCTO OFFICE,REMERA,ECOMMERCE,4,"$23,990.00","$20,391.50","$19,826.45","$7,996.67",remera-gentle-dama/remera-gentle-dama-blanco-1,remera-gentle-dama.jpg,superiores.jpg,"Remera manga corta de dama, con escote en V con rib a tono y corte entallado que realza la silueta. Cuenta con tapacostura interno a tono y largo a la cadera, brindando comodidad y un calce femenino. Confeccionada en jersey 30/1, una tela suave, liviana y de excelente calidad. Ideal para combinar con cualuier prenda de la linea basics y con sastrería. ",JERSEY PEINADO 30/1 -  100% ALGODÓN
L-OF-REM-GEN14,Remera Gentle Dama BLANCO S,PRODUCTO OFFICE,REMERA,ECOMMERCE,1,"$23,990.00","$20,391.50","$19,826.45","$7,996.67",remera-gentle-dama/remera-gentle-dama-blanco-1,remera-gentle-dama.jpg,superiores.jpg,"Remera manga corta de dama, con escote en V con rib a tono y corte entallado que realza la silueta. Cuenta con tapacostura interno a tono y largo a la cadera, brindando comodidad y un calce femenino. Confeccionada en jersey 30/1, una tela suave, liviana y de excelente calidad. Ideal para combinar con cualuier prenda de la linea basics y con sastrería. ",JERSEY PEINADO 30/1 -  100% ALGODÓN
L-OF-REM-GEN17,Remera Gentle Dama BLANCO XL,PRODUCTO OFFICE,REMERA,ECOMMERCE,5,"$23,990.00","$20,391.50","$19,826.45","$7,996.67",remera-gentle-dama/remera-gentle-dama-blanco-1,remera-gentle-dama.jpg,superiores.jpg,"Remera manga corta de dama, con escote en V con rib a tono y corte entallado que realza la silueta. Cuenta con tapacostura interno a tono y largo a la cadera, brindando comodidad y un calce femenino. Confeccionada en jersey 30/1, una tela suave, liviana y de excelente calidad. Ideal para combinar con cualuier prenda de la linea basics y con sastrería. ",JERSEY PEINADO 30/1 -  100% ALGODÓN
L-OF-REM-GEN6,Remera Gentle Dama NEGRO 2XL,PRODUCTO OFFICE,REMERA,ECOMMERCE,5,"$23,990.00","$20,391.50","$19,826.45","$7,996.67",remera-gentle-dama/remera-gentle-dama-negro-1,remera-gentle-dama.jpg,superiores.jpg,"Remera manga corta de dama, con escote en V con rib a tono y corte entallado que realza la silueta. Cuenta con tapacostura interno a tono y largo a la cadera, brindando comodidad y un calce femenino. Confeccionada en jersey 30/1, una tela suave, liviana y de excelente calidad. Ideal para combinar con cualuier prenda de la linea basics y con sastrería. ",JERSEY PEINADO 30/1 -  100% ALGODÓN
L-OF-REM-GEN20,Remera Gentle Dama NEGRO 3XL,PRODUCTO OFFICE,REMERA,ECOMMERCE,3,"$23,990.00","$20,391.50","$19,826.45","$7,996.67",remera-gentle-dama/remera-gentle-dama-negro-1,remera-gentle-dama.jpg,superiores.jpg,"Remera manga corta de dama, con escote en V con rib a tono y corte entallado que realza la silueta. Cuenta con tapacostura interno a tono y largo a la cadera, brindando comodidad y un calce femenino. Confeccionada en jersey 30/1, una tela suave, liviana y de excelente calidad. Ideal para combinar con cualuier prenda de la linea basics y con sastrería. ",JERSEY PEINADO 30/1 -  100% ALGODÓN
L-OF-REM-GEN4,Remera Gentle Dama NEGRO L,PRODUCTO OFFICE,REMERA,ECOMMERCE,5,"$23,990.00","$20,391.50","$19,826.45","$7,996.67",remera-gentle-dama/remera-gentle-dama-negro-1,remera-gentle-dama.jpg,superiores.jpg,"Remera manga corta de dama, con escote en V con rib a tono y corte entallado que realza la silueta. Cuenta con tapacostura interno a tono y largo a la cadera, brindando comodidad y un calce femenino. Confeccionada en jersey 30/1, una tela suave, liviana y de excelente calidad. Ideal para combinar con cualuier prenda de la linea basics y con sastrería. ",JERSEY PEINADO 30/1 -  100% ALGODÓN
L-OF-REM-GEN3,Remera Gentle Dama NEGRO M,PRODUCTO OFFICE,REMERA,ECOMMERCE,5,"$23,990.00","$20,391.50","$19,826.45","$7,996.67",remera-gentle-dama/remera-gentle-dama-negro-1,remera-gentle-dama.jpg,superiores.jpg,"Remera manga corta de dama, con escote en V con rib a tono y corte entallado que realza la silueta. Cuenta con tapacostura interno a tono y largo a la cadera, brindando comodidad y un calce femenino. Confeccionada en jersey 30/1, una tela suave, liviana y de excelente calidad. Ideal para combinar con cualuier prenda de la linea basics y con sastrería. ",JERSEY PEINADO 30/1 -  100% ALGODÓN
